cat_substrate,ddG,x1,x2,x4,x5,x6,x7,x8,x9,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x1_div_x26,x6_add_x26,x11_div_x9,x20_div_x9,x20_sub_x13,x21_mul_x30,x26_mul_x21,x26_div_x22,x27_add_x5,x27_mul_x29,x30_add_x8,x30_mul_x27,inv_x4,inv_x8,inv_x24,cbrt_x27,exp_x27,x27_squared,x27_cubed,sqrt_x30,cbrt_x30,ln_x30,inv_x30,x30_squared,x30_cubed,cbrt_x1divx26,inv_x1divx26,x1divx26_squared,inv_x2divx14,inv_x4divx15,cbrt_x6addx26,inv_x6addx26,exp_x6addx26,x6addx26_squared,x6addx26_cubed,inv_x9mulx18,sqrt_x11divx9,cbrt_x11divx9,ln_x11divx9,inv_x11divx9,exp_x11divx9,x11divx9_squared,x11divx9_cubed,inv_x11subx12,inv_x13divx27,inv_x20divx2,cbrt_x20divx9,inv_x20divx9,exp_x20divx9,x20divx9_squared,x20divx9_cubed,cbrt_x20subx13,inv_x20subx13,x20subx13_squared,cbrt_x21mulx30,inv_x21mulx30,exp_x21mulx30,x21mulx30_squared,x21mulx30_cubed,x24subx11_squared,sqrt_x26mulx5,ln_x26mulx5,inv_x26mulx5,exp_x26mulx5,x26mulx5_squared,ln_x26divx6,sqrt_x26mulx21,cbrt_x26mulx21,ln_x26mulx21,inv_x26mulx21,exp_x26mulx21,x26mulx21_squared,x26mulx21_cubed,cbrt_x26divx22,inv_x26divx22,exp_x26divx22,x26divx22_squared,x26divx22_cubed,cbrt_x27addx5,inv_x27addx5,exp_x27addx5,x27addx5_squared,x27addx5_cubed,cbrt_x27mulx29,exp_x27mulx29,x27mulx29_squared,x27mulx29_cubed,sqrt_x30addx8,cbrt_x30addx8,ln_x30addx8,inv_x30addx8,x30addx8_squared,cbrt_x30mulx27,exp_x30mulx27,x30mulx27_squared,x30mulx27_cubed
KA2_A15,1.362801004,80.57024732,72.97657181,0.32688,-0.398047322,-0.798253411,78.5230058,54.19956794,63.82505215,79.204143,49.88982683,49.80292968,57.1607,85.94708964,-0.170276,29.28932389,57.1782,1581.8829,-172.9623,-0.371628,65.09663083,65.08957837,61.12745828,52.72025252,-0.172435049,0.01691,-0.314455541,-0.109219607,76.03854669,-467.2498294,-0.97068846,1.240956965,-2.709943732,-222.7652297,-28.25805303,0.064081692,-0.002648909,-0.381137322,-0.001846904,130.2381146,1.285811824,3.059226628,0.018450332,0.01635926,0.2566736,1.017053783,0.000285948,4.83538E-06,8.720008411,4.23653959,4.331240405,0.013151225,5781.860582,439644.2758,-7.759785513,-0.002140183,218322.4031,0.783274667,262.9316252,-0.990132438,-1.03019665,0.378822144,0.942236087,-0.914617696,0.000274018,1.11398248,1.074613372,0.215882828,0.805829717,3.458921949,1.539974189,1.911041696,0.034113025,0.000339538,-0.42192184,-1.39418399,-0.369011352,0.066540551,7.34379503,-19.90127131,-6.06199818,-0.004489031,49624.34755,-3.045889043,-0.035388142,5.34175E-13,798.5175609,-22564.55158,326.7665304,0.261987232,-2.678919021,14.56933564,1.07104768,0.00471108,-1.532405466,0.25314362,0.40017012,-2.747596565,15.60508098,1.066179494,0.004106463,0.000263149,-0.138363757,-377.5139169,0.997354596,7.01672E-06,-1.86E-08,-0.725037539,-2.623726259,0.683084081,0.145265658,-0.055366164,-0.122691574,0.998154801,3.41105E-06,-6.30E-09,11.41219149,5.068888057,4.869364426,0.007678244,16961.9665,1.08740787,3.617603625,1.653312048,2.125848181
KA2_A16,2.100409132,80.57024732,72.97657181,0.32688,-0.398047322,-0.798253411,78.5230058,54.19956794,63.82505215,79.204143,49.88982683,49.80292968,51.2799,83.13210227,-0.182254,28.16392577,51.2799,1679.9266,-193.3764,-0.380645,61.10324791,61.10324791,61.21591925,48.31287272,-0.1708,-0.0054,-0.2752,-0.13458,72.40363329,-471.7227595,-0.969053411,1.240956965,-3.029788359,-243.1793297,-27.56008099,0.065014166,-0.002795269,-0.403447322,0.000726732,126.6032012,-0.39097962,3.059226628,0.018450332,0.01633562,-0.175441064,0.994614554,0.00002916,-1.57E-07,8.509032453,4.167927156,4.282256482,0.013811462,5242.286113,379560.5613,-7.784468103,-0.002119889,222522.3618,0.702689901,254.3199409,-0.989576192,-1.031934864,0.379442044,0.939064513,-0.91000367,0.000305535,1.11398248,1.074613372,0.215882828,0.805829717,3.458921949,1.539974189,1.911041696,0.034113025,-0.000108427,-0.377380962,-1.44700744,-0.330056057,0.048325865,9.1796175,-27.81229824,-6.241786157,-0.004112192,59136.18638,-3.020601937,-0.036284364,1.07352E-12,759.5580643,-20933.48177,323.5761938,0.260742176,-2.688446379,14.70880625,1.07035084,0.004622162,-1.541932823,0.254978756,0.402101783,-2.733150094,15.38126322,1.067174142,0.004226842,0.000274805,-0.140866543,-357.7473531,0.997208634,7.81353E-06,-2.18E-08,-0.738916922,-2.478638339,0.668013215,0.162769742,-0.065669016,0.08990657,1.000726996,5.28139E-07,3.83816E-10,11.2518088,5.021285275,4.841057796,0.007898694,16028.37056,-0.731225576,0.676393941,0.152865063,-0.059767124
KA2_A18,0.465499441,80.57024732,72.97657181,0.32688,-0.398047322,-0.798253411,78.5230058,54.19956794,63.82505215,79.204143,49.88982683,49.80292968,43.703,85.26458547,-0.179695,29.77791618,45.4504,1663.4318,-153.1137,-0.383096,65.18381511,62.49906883,60.98033373,56.38918654,-0.174084711,0.06968132,-0.381841971,-0.025389351,77.04453705,-462.8220749,-0.972338122,1.240956965,-2.398959262,-202.9166297,-29.51545397,0.066691157,-0.002670674,-0.328366002,-0.001769164,131.244105,5.368565039,3.059226628,0.018450332,0.01639873,0.411502164,1.072166449,0.004855486,0.000338337,8.777501754,4.255140945,4.344383658,0.012979506,5935.860689,457325.6388,-7.735196577,-0.002160658,214204.273,0.598863429,260.8436902,-0.990693023,-1.028448826,0.378197731,0.945441424,-0.919288739,0.000344724,1.11398248,1.074613372,0.215882828,0.805829717,3.458921949,1.539974189,1.911041696,0.034113025,0.001399141,-0.476616866,-1.338672343,-0.416847429,0.090812416,5.755005541,-13.80602385,-5.876325987,-0.004928132,41175.1586,-3.090412766,-0.033880556,1.51915E-13,871.1620228,-25712.74258,332.1072244,0.263237446,-2.669397633,14.43127365,1.071751207,0.004801652,-1.522884077,0.25824631,0.405529778,-2.70768292,14.99449179,1.068965284,0.00444771,0.000296623,-0.138741681,-374.4373334,0.997332889,7.1325E-06,-1.90E-08,-0.689899868,-3.045382268,0.720099414,0.107824231,-0.035405812,-0.120945391,0.998232401,3.12994E-06,-5.54E-09,11.45618196,5.081905698,4.877058986,0.00761939,17225.01509,1.750999705,214.5547689,28.82149057,154.7300467
KA4_A1,2.169340323,75.8250149,63.93027414,0.32178,-0.387564335,-0.802174552,88.2451483,59.9783969,64.18541418,90.80940364,60.52153808,57.2788002,57.371,85.77931302,-0.170193,28.10322128,57.371,1558.7206,-172.9063,-0.371293,65.0011174,65.0011174,61.1358388,52.7126817,-0.17413,0.01471,-0.31225,-0.11231,75.87902071,-435.450611,-0.976304552,1.414798125,-2.693856575,-230.1851002,-28.17334923,0.06465325,-0.002678877,-0.372854335,-0.00165208,135.8574176,1.116180395,3.107713345,0.01667267,0.016357018,0.245021517,1.014818725,0.000216384,3.18301E-06,8.710856485,4.233574816,4.329140239,0.013178873,5757.625783,436883.006,-7.57960025,-0.002296472,189617.2346,0.897399562,266.5775157,-0.992038297,-1.024270549,0.376700607,0.953170579,-0.930584775,0.000271563,1.189452868,1.122616683,0.346986853,0.706814621,4.115655534,2.001653735,2.831935951,0.033016523,0.000256814,-0.369739415,-1.391419728,-0.371215012,0.067619656,7.256863245,-19.54894876,-6.128568851,-0.00434433,52985.18035,-3.042842636,-0.035494537,5.81393E-13,793.7376071,-22362.24681,880.5204505,0.259781788,-2.695826551,14.81776133,1.0698159,0.004554438,-1.527524084,0.254270034,0.401356333,-2.738716903,15.46712653,1.066789051,0.004180043,0.000270253,-0.138883587,-373.2907449,0.997324708,7.17638E-06,-1.92E-08,-0.719746783,-2.682012537,0.688765555,0.139020355,-0.051834342,-0.11821621,0.998349284,2.72937E-06,-4.51E-09,11.65578902,5.140765399,4.911605936,0.007360658,18457.23792,1.037316923,3.053169998,1.245858673,1.390603026
KA4_A2,2.058336063,75.8250149,63.93027414,0.32178,-0.387564335,-0.802174552,88.2451483,59.9783969,64.18541418,90.80940364,60.52153808,57.2788002,57.5516,85.81166502,-0.16988,29.26094258,57.5516,1557.6808,-172.4812,-0.371064,65.05241781,64.97970054,61.17029201,52.68589266,-0.174002242,0.014857794,-0.311965303,-0.111759858,75.97180622,-435.7703329,-0.976176794,1.414798125,-2.687233575,-229.7600002,-28.1904023,0.064565968,-0.002674801,-0.372706541,-0.001660505,135.9502031,1.128773419,3.107713345,0.01667267,0.016347805,0.245839374,1.014968719,0.000220754,3.27992E-06,8.716180713,4.235299731,4.330362301,0.013162778,5771.715341,438487.6395,-7.581454858,-0.002294787,189895.783,0.900224515,266.6780565,-0.991995023,-1.024404601,0.376748737,0.952921134,-0.930219498,0.000270711,1.189452868,1.122616683,0.346986853,0.706814621,4.115655534,2.001653735,2.831935951,0.033016523,0.000259394,-0.37065068,-1.390278497,-0.372129914,0.068068987,7.221224285,-19.40511635,-6.124793831,-0.004352368,52789.65769,-3.043456447,-0.035473066,5.71563E-13,794.6987821,-22402.87838,878.476938,0.259686471,-2.696560514,14.82864101,1.06976293,0.004547757,-1.528258047,0.254098343,0.401175641,-2.74006782,15.48803545,1.066695944,0.004168764,0.00026916,-0.138813104,-373.8596531,0.997328774,7.15456E-06,-1.91E-08,-0.719651671,-2.683076066,0.688867357,0.138910166,-0.051772727,-0.118416818,0.998340873,2.75728E-06,-4.58E-09,11.65976857,5.141935449,4.912288665,0.007355634,18482.45773,1.041203433,3.091861754,1.274129431,1.438203434
KA4_A3,1.522645135,75.8250149,63.93027414,0.32178,-0.387564335,-0.802174552,88.2451483,59.9783969,64.18541418,90.80940364,60.52153808,57.2788002,57.4329,86.18404032,-0.168771,33.17086342,59.995,1573.2441,-171.9441,-0.370103,65.48321021,65.15941597,61.07903754,52.74063548,-0.172925029,0.01528724,-0.305578074,-0.112396674,77.05104831,-438.4849059,-0.975099581,1.414798125,-2.67886563,-229.2229002,-28.51682413,0.064000072,-0.002640754,-0.372277094,-0.001718235,137.0294452,1.177897901,3.107713345,0.01667267,0.016372229,0.248185478,1.015404688,0.0002337,3.57262E-06,8.777872653,4.255260813,4.344468167,0.012978409,5936.864046,457441.5985,-7.597164835,-0.00228058,192269.0127,0.898367804,267.8352922,-0.991629999,-1.025536283,0.377154794,0.950819193,-0.927143397,0.000259686,1.189452868,1.122616683,0.346986853,0.706814621,4.115655534,2.001653735,2.831935951,0.033016523,0.000266892,-0.371808478,-1.388833905,-0.373292333,0.068640974,7.176321063,-19.22439985,-6.120017552,-0.004362566,52543.13798,-3.05515831,-0.035067019,4.12383E-13,813.2092587,-23190.14541,883.8946682,0.258881389,-2.702770558,14.92101405,1.069316408,0.004491623,-1.534468091,0.252982355,0.40000015,-2.748871073,15.62498245,1.066092475,0.004096009,0.000262145,-0.138221616,-378.6797708,0.99736273,6.97358E-06,-1.84E-08,-0.719375161,-2.686171176,0.689163253,0.138590235,-0.05159397,-0.119773531,0.99828324,2.95233E-06,-5.07E-09,11.70595768,5.155506038,4.920195831,0.007297702,18777.06886,1.056093937,3.247540373,1.387443466,1.634266747
KA4_A4,2.194119659,75.8250149,63.93027414,0.32178,-0.387564335,-0.802174552,88.2451483,59.9783969,64.18541418,90.80940364,60.52153808,57.2788002,54.0981,85.71394808,-0.168667,32.11858661,55.5578,1582.3568,-171.9401,-0.369797,65.02136392,64.96107718,61.24385429,52.71967015,-0.177384712,0.012581121,-0.319768473,-0.097327889,76.03203542,-427.4608216,-0.979559265,1.414798125,-2.67880331,-229.2189002,-28.1164186,0.065596334,-0.002728099,-0.374983214,-0.001224494,136.0104323,0.956568206,3.107713345,0.01667267,0.016328169,0.232580397,1.012660596,0.000158285,1.9914E-06,8.719635051,4.23641866,4.33115477,0.013152351,5780.87041,439531.3438,-7.532956139,-0.002339396,182722.754,0.846204724,266.3743802,-0.993139462,-1.020867278,0.375476548,0.959536353,-0.939922725,0.000280426,1.189452868,1.122616683,0.346986853,0.706814621,4.115655534,2.001653735,2.831935951,0.033016523,0.000219647,-0.371817128,-1.388823135,-0.373301017,0.068645252,7.175987176,-19.2230582,-6.119981953,-0.004362642,52541.30421,-3.04079167,-0.035566407,6.15453E-13,790.532995,-22226.95661,874.1217083,0.262198375,-2.677307808,14.54588023,1.071166228,0.004726286,-1.50900534,0.256117814,0.403298423,-2.724235461,15.24475427,1.067795598,0.004302879,0.000282253,-0.139729049,-366.5556239,0.997275619,7.44252E-06,-2.03E-08,-0.721114025,-2.666786039,0.687300816,0.140612411,-0.052727294,-0.106984011,0.998776255,1.49939E-06,-1.84E-09,11.66235106,5.14269467,4.912731591,0.007352377,18498.8377,0.985307936,2.602749031,0.915022733,0.875281654
KA4_A5,0.656865065,75.8250149,63.93027414,0.32178,-0.387564335,-0.802174552,88.2451483,59.9783969,64.18541418,90.80940364,60.52153808,57.2788002,61.8149,86.56720329,-0.174761,33.23866324,61.8149,1571.9384,-164.8952,-0.372869,68.96634417,68.95206347,74.1544994,57.36756895,-0.169510869,0.018550355,-0.109682387,-0.143138024,77.84542258,-447.3165382,-0.971685421,1.414798125,-2.569044729,-222.1740002,-29.02614487,0.063205348,-0.002457878,-0.36901398,-0.002655261,137.8238195,1.444060213,3.107713345,0.01667267,0.013485358,0.264718366,1.018723482,0.000344116,6.38347E-06,8.823005303,4.269834351,4.354725099,0.01284597,6059.909817,471736.2405,-7.647831633,-0.002235553,200092.0854,0.96691123,269.0260529,-0.990471299,-1.029139656,0.378444662,0.944172557,-0.917438709,0.000252041,1.189452868,1.122616683,0.346986853,0.706814621,4.115655534,2.001653735,2.831935951,0.033016523,0.000323861,-0.387702457,-1.369589933,-0.389249743,0.076608693,6.599990821,-16.95567163,-6.056630485,-0.004500977,49361.28636,-3.073239828,-0.034451699,2.47802E-13,842.5170862,-24455.023,277.3858351,0.256313025,-2.722711652,15.22154186,1.067902417,0.004316013,-1.554409185,0.251406738,0.398337576,-2.761366361,15.82144599,1.065245563,0.003994916,0.0002525,-0.134954317,-406.8549986,0.99754514,6.04116E-06,-1.48E-08,-0.717267148,-2.709924433,0.691415745,0.136171317,-0.05024912,-0.138474268,0.997348261,7.05041E-06,-1.87E-08,11.73983899,5.165449188,4.925976199,0.00725564,18995.40522,1.130303574,4.237867578,2.085309899,3.011313056
KA4_A6,0.465499441,75.8250149,63.93027414,0.32178,-0.387564335,-0.802174552,88.2451483,59.9783969,64.18541418,90.80940364,60.52153808,57.2788002,57.5611,87.01097591,-0.166024,43.00499038,61.9059,1580.1983,-156.5538,-0.367149,71.87735464,70.55553486,79.49847288,61.25547428,-0.173359829,0.016653291,-0.115783121,-0.122199101,80.64526631,-437.3851509,-0.975534381,1.414798125,-2.439086855,-213.8326002,-29.60882888,0.063648888,-0.002411884,-0.370911043,-0.002035017,140.6236632,1.343009117,3.107713345,0.01667267,0.012578858,0.255368128,1.01679273,0.000277332,4.61849E-06,8.980270949,4.320423239,4.390060109,0.012399984,6503.658978,524489.3103,-7.590808087,-0.002286314,191305.7702,0.900373114,270.405171,-0.991777367,-1.025079197,0.376990843,0.951667329,-0.928384199,0.00025167,1.189452868,1.122616683,0.346986853,0.706814621,4.115655534,2.001653735,2.831935951,0.033016523,0.000290741,-0.408359772,-1.346095137,-0.4099895,0.087240478,5.949144685,-14.5104806,-5.979863982,-0.004676555,45724.38091,-3.093668272,-0.03377371,1.38372E-13,876.6827477,-25957.54946,127.9371546,0.259206649,-2.700259328,14.88359096,1.069496617,0.004514239,-1.531956861,0.252287312,0.399267174,-2.754373428,15.71119362,1.065718146,0.004051181,0.000257853,-0.13410721,-414.6136686,0.997591022,5.81718E-06,-1.40E-08,-0.71849418,-2.69606424,0.690105328,0.137575002,-0.051028088,-0.126723171,0.997967052,4.1413E-06,-8.43E-09,11.85848486,5.20019308,4.946087267,0.007111179,19775.01466,1.103298396,3.830552761,1.803673488,2.422349938
KA4_A9,2.270147599,75.8250149,63.93027414,0.32178,-0.387564335,-0.802174552,88.2451483,59.9783969,64.18541418,90.80940364,60.52153808,57.2788002,57.8299,85.91401898,-0.170949,29.22487465,58.1307,1576.0544,-164.6822,-0.372295,65.07708138,65.01974076,61.12838945,52.62416139,-0.16988734,0.021748187,-0.325655736,-0.09959546,76.1313322,-446.3252806,-0.972061893,1.414798125,-2.565726218,-221.9610002,-28.34331432,0.063248207,-0.002610556,-0.365816147,-0.002166021,136.1097291,1.655718476,3.107713345,0.01667267,0.016359011,0.279130754,1.021986403,0.000472984,1.02865E-05,8.725327054,4.238262093,4.332459904,0.013135196,5795.979743,441255.6593,-7.642178234,-0.002240518,199206.2561,0.904577695,266.9961433,-0.990599199,-1.028741079,0.378302215,0.944904323,-0.918505485,0.000268014,1.189452868,1.122616683,0.346986853,0.706814621,4.115655534,2.001653735,2.831935951,0.033016523,0.00037969,-0.388203911,-1.368999966,-0.389753198,0.076863342,6.582951027,-16.89005004,-6.054694353,-0.004505296,49266.68561,-3.048949359,-0.035281689,4.90518E-13,803.3434668,-22769.41639,880.9626032,0.256597494,-2.720493184,15.18781078,1.068058243,0.004335205,-1.552190716,0.251491963,0.398427592,-2.760688493,15.81072478,1.06529122,0.004000336,0.000253014,-0.137692721,-383.0602163,0.997392849,6.815E-06,-1.78E-08,-0.715189216,-2.733613613,0.693630315,0.133821454,-0.048954049,-0.129386074,0.997836323,4.69165E-06,-1.02E-08,11.66660744,5.14394587,4.913461392,0.007347013,18525.85836,1.183029293,5.236841115,2.741403672,4.538992709
KA4_A11,2.038309139,75.8250149,63.93027414,0.32178,-0.387564335,-0.802174552,88.2451483,59.9783969,64.18541418,90.80940364,60.52153808,57.2788002,59.455,85.86678226,-0.161929,29.29129482,59.507,1548.5315,-183.3846,-0.363426,65.13018014,65.11751341,61.16563617,52.77732482,-0.180313292,0.000217547,-0.277836752,-0.134138391,76.12644876,-420.5181666,-0.982487844,1.414798125,-2.85710706,-240.6634002,-27.66633077,0.065530538,-0.002768506,-0.387346788,-2.92E-05,136.1048457,0.01656105,3.107713345,0.01667267,0.016349049,0.060142863,1.00021757,4.73265E-08,1.02957E-11,8.725047207,4.23817147,4.332395757,0.013136039,5795.2362,441170.7516,-7.49195087,-0.002378019,176835.5284,0.929997576,266.8493451,-0.994128204,-1.017824298,0.374378544,0.965282364,-0.948378189,0.000261816,1.189452868,1.122616683,0.346986853,0.706814621,4.115655534,2.001653735,2.831935951,0.033016523,3.79803E-06,-0.348613101,-1.418977486,-0.350004385,0.057434675,8.163060751,-23.3227385,-6.220185685,-0.004155181,57918.8722,-3.024478639,-0.036145017,9.65306E-13,765.425858,-21176.52497,878.7529496,0.264353931,-2.66093285,14.30963161,1.072382706,0.004883634,-1.492630382,0.255989333,0.403163536,-2.72523901,15.2600608,1.067725343,0.004294251,0.000281405,-0.140415533,-361.205652,0.997235323,7.66463E-06,-2.12E-08,-0.72895377,-2.581665915,0.678855635,0.150037534,-0.058116557,-0.030787077,0.999970819,8.51551E-10,-2.48E-14,11.66639814,5.14388435,4.913425513,0.007347277,18524.52901,0.254895767,1.016698944,0.000274268,4.54217E-06
KA4_A13,2.275006209,75.8250149,63.93027414,0.32178,-0.387564335,-0.802174552,88.2451483,59.9783969,64.18541418,90.80940364,60.52153808,57.2788002,57.4257,86.03242317,-0.165666,29.31415755,58.4561,1535.7576,-177.0278,-0.367723,65.2494597,64.80277861,61.1358388,52.75461237,-0.173614848,-0.003853708,-0.295268269,-0.118831781,76.41782784,-436.7426857,-0.9757894,1.414798125,-2.758068983,-234.3066002,-28.10059291,0.063842173,-0.002660786,-0.391418043,0.000457943,136.3962247,-0.294491994,3.107713345,0.01667267,0.016357018,-0.156780821,0.996153708,1.48511E-05,-5.72E-08,8.741729111,4.24357188,4.336216018,0.013085952,5839.684412,446255.9981,-7.58708961,-0.002289678,190744.1735,0.898255182,267.3641096,-0.991863782,-1.024811296,0.376894715,0.952164953,-0.929112469,0.000266522,1.189452868,1.122616683,0.346986853,0.706814621,4.115655534,2.001653735,2.831935951,0.033016523,-6.73E-05,-0.361131269,-1.402388606,-0.362572512,0.063414104,7.606944513,-20.98047771,-6.164930346,-0.004267912,54899.5829,-3.040221046,-0.035586438,6.2527E-13,789.6433218,-22189.44553,880.5204505,0.25939723,-2.698789371,14.86172879,1.069602328,0.00452753,-1.530486903,0.252670087,0.399670922,-2.751341293,15.66362732,1.065924154,0.004075823,0.000260209,-0.138570244,-375.8287989,0.997342751,7.07978E-06,-1.88E-08,-0.731498793,-2.554813246,0.676097459,0.153208084,-0.059968408,0.077079189,1.000458048,2.09712E-07,9.6036E-11,11.67887943,5.147552483,4.915564067,0.007331581,18603.93012,-0.665310684,0.74490991,0.086725534,-0.025539976
KA4_A14,1.946702135,75.8250149,63.93027414,0.32178,-0.387564335,-0.802174552,88.2451483,59.9783969,64.18541418,90.80940364,60.52153808,57.2788002,62.9273,86.29958886,-0.162489,30.14076346,62.9273,1536.7861,-178.9074,-0.365472,65.49976255,65.4937053,61.26899583,55.99200988,-0.172548263,-0.007085673,-0.285723082,-0.134123405,76.47317359,-439.4423545,-0.974722815,1.414798125,-2.787352894,-236.1862002,-27.9488037,0.063061559,-0.002634334,-0.394650007,0.000950355,136.4515705,-0.541863867,3.107713345,0.01667267,0.016321469,-0.192070364,0.992939372,5.02068E-05,-3.56E-07,8.744894144,4.244596105,4.336940007,0.013076481,5848.146279,447226.3056,-7.602690382,-0.002275611,193109.5829,0.984311437,268.1943839,-0.991502265,-1.02593269,0.37729692,0.950084567,-0.926069103,0.000247585,1.189452868,1.122616683,0.346986853,0.706814621,4.115655534,2.001653735,2.831935951,0.033016523,-0.000123705,-0.357337227,-1.40733445,-0.358763328,0.061584018,7.769336158,-21.65588163,-6.181371419,-0.004233948,55783.92116,-3.034737103,-0.035779707,7.27761E-13,781.1356282,-21831.80633,872.6356937,0.258599212,-2.704951716,14.95359465,1.069160277,0.004472072,-1.536649248,0.251120606,0.398035279,-2.763643907,15.85752113,1.065092403,0.00397676,0.000250781,-0.138109522,-379.6025614,0.997369133,6.93972E-06,-1.83E-08,-0.733506621,-2.533890743,0.673915864,0.155748628,-0.061466197,0.098316985,1.000950806,9.03174E-07,8.58335E-10,11.68124867,5.148248633,4.915969757,0.007328607,18619.03109,-0.815261119,0.581663099,0.293616451,-0.159100145
KA4_A15,1.68395754,75.8250149,63.93027414,0.32178,-0.387564335,-0.802174552,88.2451483,59.9783969,64.18541418,90.80940364,60.52153808,57.2788002,57.1607,85.94708964,-0.170276,29.28932389,57.1782,1581.8829,-172.9623,-0.371628,65.09663083,65.08957837,61.12745828,52.72025252,-0.172435049,0.01691,-0.314455541,-0.109219607,76.03854669,-439.7308741,-0.974609602,1.414798125,-2.694729047,-230.2411002,-28.25805303,0.064081692,-0.002648909,-0.370654335,-0.001846904,136.0169436,1.285811824,3.107713345,0.01667267,0.01635926,0.2566736,1.017053783,0.000285948,4.83538E-06,8.720008411,4.23653959,4.331240405,0.013151225,5781.860582,439644.2758,-7.604353888,-0.002274118,193363.2416,0.894110041,267.0989174,-0.991463876,-1.026051866,0.377339638,0.949863875,-0.925746453,0.000272479,1.189452868,1.122616683,0.346986853,0.706814621,4.115655534,2.001653735,2.831935951,0.033016523,0.000295223,-0.369619704,-1.391569927,-0.371094823,0.067560685,7.261564637,-19.56794916,-6.129065802,-0.004343273,53010.96422,-3.045889043,-0.035388142,5.34175E-13,798.5175609,-22564.55158,881.0178801,0.258514362,-2.705608059,14.96341256,1.069113366,0.004466205,-1.537305591,0.25314362,0.40017012,-2.747596565,15.60508098,1.066179494,0.004106463,0.000263149,-0.138363757,-377.5139169,0.997354596,7.01672E-06,-1.86E-08,-0.718328385,-2.697931486,0.690282507,0.137384636,-0.050922211,-0.122691574,0.998154801,3.41105E-06,-6.30E-09,11.66263022,5.142776735,4.912779463,0.007352025,18500.60894,1.08740787,3.617603625,1.653312048,2.125848181
KA4_A16,2.219927286,75.8250149,63.93027414,0.32178,-0.387564335,-0.802174552,88.2451483,59.9783969,64.18541418,90.80940364,60.52153808,57.2788002,51.2799,83.13210227,-0.182254,28.16392577,51.2799,1679.9266,-193.3764,-0.380645,61.10324791,61.10324791,61.21591925,48.31287272,-0.1708,-0.0054,-0.2752,-0.13458,72.40363329,-443.9403683,-0.972974552,1.414798125,-3.012777941,-250.6552002,-27.56008099,0.065014166,-0.002795269,-0.392964335,0.000726732,132.3820302,-0.39097962,3.107713345,0.01667267,0.01633562,-0.175441064,0.994614554,0.00002916,-1.57E-07,8.509032453,4.167927156,4.282256482,0.013811462,5242.286113,379560.5613,-7.628542076,-0.002252555,197083.0506,0.802122323,258.3507436,-0.990909124,-1.027776109,0.377957111,0.94667948,-0.921095043,0.00030382,1.189452868,1.122616683,0.346986853,0.706814621,4.115655534,2.001653735,2.831935951,0.033016523,-9.43E-05,-0.330600188,-1.444294334,-0.331919584,0.049154939,9.076830923,-27.34647598,-6.305103786,-0.003989544,62828.02939,-3.020601937,-0.036284364,1.07352E-12,759.5580643,-20933.48177,875.7743184,0.257285811,-2.715135417,15.10665563,1.068436098,0.004381909,-1.546832949,0.254978756,0.402101783,-2.733150094,15.38126322,1.067174142,0.004226842,0.000274805,-0.140866543,-357.7473531,0.997208634,7.81353E-06,-2.18E-08,-0.732460786,-2.544760203,0.675052823,0.154420968,-0.060681933,0.08990657,1.000726996,5.28139E-07,3.83816E-10,11.50573901,5.096550662,4.885691911,0.007553895,17525.00192,-0.731225576,0.676393941,0.152865063,-0.059767124
KA4_A17,0.698896765,75.8250149,63.93027414,0.32178,-0.387564335,-0.802174552,88.2451483,59.9783969,64.18541418,90.80940364,60.52153808,57.2788002,43.9612,85.16461921,-0.160377,29.80570622,50.0241,1644.9816,-154.6786,-0.36914,65.09904709,62.56797527,60.94308701,56.47188315,-0.173405914,0.071762781,-0.381512769,-0.022442304,82.23075921,-437.2689097,-0.975580466,1.414798125,-2.409871494,-211.9574002,-30.35466246,0.064011059,-0.002663724,-0.315801553,-0.001610522,142.2091561,5.901107996,3.107713345,0.01667267,0.016408752,0.415559378,1.074400446,0.005149897,0.000369571,9.068117733,4.348552991,4.409529432,0.0121609,6761.897761,556035.9866,-7.590135573,-0.002286922,191204.0994,0.687642914,264.6672236,-0.991792985,-1.025030774,0.37697347,0.951757246,-0.928515778,0.000311447,1.189452868,1.122616683,0.346986853,0.706814621,4.115655534,2.001653735,2.831935951,0.033016523,0.001252868,-0.413310401,-1.340699029,-0.414959886,0.089826837,5.80748062,-13.995282,-5.962332542,-0.004717929,44925.9395,-3.11942922,-0.032943868,6.56353E-14,921.4055328,-27968.95393,891.9968691,0.259241099,-2.699993529,14.87963544,1.06951572,0.004516639,-1.531691061,0.253004069,0.400023038,-2.748699413,15.6223005,1.066104189,0.004097416,0.00026228,-0.138621233,-375.4142269,0.99733982,7.09543E-06,-1.89E-08,-0.680985849,-3.16654554,0.729204144,0.099730621,-0.031495085,-0.117216541,0.998390774,2.59378E-06,-4.18E-09,11.92514805,5.219663666,4.957298904,0.007031896,20223.44408,1.807081976,365.4421522,34.82307558,205.4947298
